timestamp_utc,GHI_Wm2,T_amb_C,RH_pct,WS_ms,local_hour,local_date,point_id,cluster_id,year,wind_ms,GHI_clearsky_Wm2
2025-01-01 00:00:00+00:00,0.0,7.46,67.08,2.66,5,2025-01-01,RJP_0202,1,2025,2.66,0.0
2025-01-01 01:00:00+00:00,0.0,7.1,68.77,2.72,6,2025-01-01,RJP_0202,1,2025,2.72,0.0
2025-01-01 02:00:00+00:00,50.62,8.59,63.0,2.46,7,2025-01-01,RJP_0202,1,2025,2.46,50.62
2025-01-01 03:00:00+00:00,215.1,12.04,50.4,3.19,8,2025-01-01,RJP_0202,1,2025,3.19,215.1
2025-01-01 04:00:00+00:00,392.02,15.36,41.16,2.43,9,2025-01-01,RJP_0202,1,2025,2.43,392.02
2025-01-01 05:00:00+00:00,553.22,20.16,25.49,2.1,10,2025-01-01,RJP_0202,1,2025,2.1,553.22
2025-01-01 06:00:00+00:00,634.17,22.35,20.64,1.79,11,2025-01-01,RJP_0202,1,2025,1.79,634.17
2025-01-01 07:00:00+00:00,683.78,23.79,18.21,1.68,12,2025-01-01,RJP_0202,1,2025,1.68,683.78
2025-01-01 08:00:00+00:00,625.8,24.81,16.51,1.7,13,2025-01-01,RJP_0202,1,2025,1.7,625.8
2025-01-01 09:00:00+00:00,490.02,25.14,15.78,1.69,14,2025-01-01,RJP_0202,1,2025,1.69,490.02
2025-01-01 10:00:00+00:00,306.8,24.57,16.33,1.8,15,2025-01-01,RJP_0202,1,2025,1.8,306.8
2025-01-01 11:00:00+00:00,112.47,21.67,26.11,1.8,16,2025-01-01,RJP_0202,1,2025,1.8,112.47
2025-01-01 12:00:00+00:00,4.68,17.81,29.88,2.7,17,2025-01-01,RJP_0202,1,2025,2.7,4.68
2025-01-01 13:00:00+00:00,0.0,16.08,31.74,3.1,18,2025-01-01,RJP_0202,1,2025,3.1,0.0
2025-01-01 14:00:00+00:00,0.0,14.99,33.14,3.22,19,2025-01-01,RJP_0202,1,2025,3.22,0.0
2025-01-01 15:00:00+00:00,0.0,14.08,34.67,3.25,20,2025-01-01,RJP_0202,1,2025,3.25,0.0
2025-01-01 16:00:00+00:00,0.0,13.26,36.47,3.28,21,2025-01-01,RJP_0202,1,2025,3.28,0.0
2025-01-01 17:00:00+00:00,0.0,12.5,38.87,3.28,22,2025-01-01,RJP_0202,1,2025,3.28,0.0
2025-01-01 18:00:00+00:00,0.0,11.83,41.96,3.24,23,2025-01-01,RJP_0202,1,2025,3.24,0.0
2025-01-01 19:00:00+00:00,0.0,11.23,45.65,3.18,0,2025-01-02,RJP_0202,1,2025,3.18,0.0
2025-01-01 20:00:00+00:00,0.0,10.8,49.38,3.13,1,2025-01-02,RJP_0202,1,2025,3.13,0.0
2025-01-01 21:00:00+00:00,0.0,10.48,53.15,3.09,2,2025-01-02,RJP_0202,1,2025,3.09,0.0
2025-01-01 22:00:00+00:00,0.0,10.2,56.53,3.08,3,2025-01-02,RJP_0202,1,2025,3.08,0.0
2025-01-01 23:00:00+00:00,0.0,9.97,59.33,3.03,4,2025-01-02,RJP_0202,1,2025,3.03,0.0
2025-01-02 00:00:00+00:00,0.0,9.9,61.18,2.95,5,2025-01-02,RJP_0202,1,2025,2.95,0.0
2025-01-02 01:00:00+00:00,0.0,9.87,62.51,2.86,6,2025-01-02,RJP_0202,1,2025,2.86,0.0
2025-01-02 02:00:00+00:00,53.92,11.19,58.22,2.68,7,2025-01-02,RJP_0202,1,2025,2.68,53.92
2025-01-02 03:00:00+00:00,221.25,13.74,49.38,3.42,8,2025-01-02,RJP_0202,1,2025,3.42,221.25
2025-01-02 04:00:00+00:00,392.27,16.19,42.62,2.16,9,2025-01-02,RJP_0202,1,2025,2.16,392.27
2025-01-02 05:00:00+00:00,539.92,20.3,31.4,1.36,10,2025-01-02,RJP_0202,1,2025,1.36,539.92
2025-01-02 06:00:00+00:00,661.83,24.56,20.6,0.53,11,2025-01-02,RJP_0202,1,2025,0.53,661.83
2025-01-02 07:00:00+00:00,676.65,26.12,18.99,0.28,12,2025-01-02,RJP_0202,1,2025,0.28,676.65
2025-01-02 08:00:00+00:00,558.58,26.78,18.55,0.28,13,2025-01-02,RJP_0202,1,2025,0.28,558.58
2025-01-02 09:00:00+00:00,471.42,27.06,18.37,0.41,14,2025-01-02,RJP_0202,1,2025,0.41,471.42
2025-01-02 10:00:00+00:00,291.73,26.77,19.17,0.38,15,2025-01-02,RJP_0202,1,2025,0.38,291.73
2025-01-02 11:00:00+00:00,110.3,24.91,25.87,0.62,16,2025-01-02,RJP_0202,1,2025,0.62,110.3
2025-01-02 12:00:00+00:00,5.03,22.12,28.14,1.57,17,2025-01-02,RJP_0202,1,2025,1.57,5.03
2025-01-02 13:00:00+00:00,0.0,20.17,31.87,2.26,18,2025-01-02,RJP_0202,1,2025,2.26,0.0
2025-01-02 14:00:00+00:00,0.0,18.65,35.41,2.71,19,2025-01-02,RJP_0202,1,2025,2.71,0.0
2025-01-02 15:00:00+00:00,0.0,17.44,38.7,2.92,20,2025-01-02,RJP_0202,1,2025,2.92,0.0
2025-01-02 16:00:00+00:00,0.0,16.35,42.32,3.1,21,2025-01-02,RJP_0202,1,2025,3.1,0.0
2025-01-02 17:00:00+00:00,0.0,15.33,46.53,3.31,22,2025-01-02,RJP_0202,1,2025,3.31,0.0
2025-01-02 18:00:00+00:00,0.0,14.24,51.84,3.42,23,2025-01-02,RJP_0202,1,2025,3.42,0.0
2025-01-02 19:00:00+00:00,0.0,13.39,56.7,3.51,0,2025-01-03,RJP_0202,1,2025,3.51,0.0
2025-01-02 20:00:00+00:00,0.0,12.66,60.62,3.61,1,2025-01-03,RJP_0202,1,2025,3.61,0.0
2025-01-02 21:00:00+00:00,0.0,11.89,63.75,3.45,2,2025-01-03,RJP_0202,1,2025,3.45,0.0
2025-01-02 22:00:00+00:00,0.0,11.21,65.73,3.18,3,2025-01-03,RJP_0202,1,2025,3.18,0.0
2025-01-02 23:00:00+00:00,0.0,10.58,66.71,3.07,4,2025-01-03,RJP_0202,1,2025,3.07,0.0
2025-01-03 00:00:00+00:00,0.0,10.29,65.54,3.03,5,2025-01-03,RJP_0202,1,2025,3.03,0.0
2025-01-03 01:00:00+00:00,0.0,10.48,62.04,2.99,6,2025-01-03,RJP_0202,1,2025,2.99,0.0
2025-01-03 02:00:00+00:00,59.55,12.22,53.67,2.7,7,2025-01-03,RJP_0202,1,2025,2.7,59.55
2025-01-03 03:00:00+00:00,236.77,15.92,40.17,3.62,8,2025-01-03,RJP_0202,1,2025,3.62,236.77
2025-01-03 04:00:00+00:00,420.12,18.82,32.81,2.95,9,2025-01-03,RJP_0202,1,2025,2.95,420.12
2025-01-03 05:00:00+00:00,561.33,23.05,24.78,2.09,10,2025-01-03,RJP_0202,1,2025,2.09,561.33
2025-01-03 06:00:00+00:00,653.12,27.38,17.85,2.12,11,2025-01-03,RJP_0202,1,2025,2.12,653.12
2025-01-03 07:00:00+00:00,702.75,28.77,16.8,2.72,12,2025-01-03,RJP_0202,1,2025,2.72,702.75
2025-01-03 08:00:00+00:00,641.58,29.24,16.56,2.8,13,2025-01-03,RJP_0202,1,2025,2.8,641.58
2025-01-03 09:00:00+00:00,515.92,29.18,16.65,2.51,14,2025-01-03,RJP_0202,1,2025,2.51,515.92
2025-01-03 10:00:00+00:00,338.23,28.51,17.42,1.92,15,2025-01-03,RJP_0202,1,2025,1.92,338.23
2025-01-03 11:00:00+00:00,134.9,26.34,23.79,0.9,16,2025-01-03,RJP_0202,1,2025,0.9,134.9
2025-01-03 12:00:00+00:00,6.0,24.02,24.71,0.95,17,2025-01-03,RJP_0202,1,2025,0.95,6.0
2025-01-03 13:00:00+00:00,0.0,22.42,26.95,1.49,18,2025-01-03,RJP_0202,1,2025,1.49,0.0
2025-01-03 14:00:00+00:00,0.0,20.73,29.89,1.94,19,2025-01-03,RJP_0202,1,2025,1.94,0.0
2025-01-03 15:00:00+00:00,0.0,19.41,32.52,2.15,20,2025-01-03,RJP_0202,1,2025,2.15,0.0
2025-01-03 16:00:00+00:00,0.0,18.0,35.74,2.38,21,2025-01-03,RJP_0202,1,2025,2.38,0.0
2025-01-03 17:00:00+00:00,0.0,16.4,40.3,2.67,22,2025-01-03,RJP_0202,1,2025,2.67,0.0
2025-01-03 18:00:00+00:00,0.0,14.74,45.83,2.99,23,2025-01-03,RJP_0202,1,2025,2.99,0.0
2025-01-03 19:00:00+00:00,0.0,13.5,50.95,3.2,0,2025-01-04,RJP_0202,1,2025,3.2,0.0
2025-01-03 20:00:00+00:00,0.0,12.65,55.23,3.29,1,2025-01-04,RJP_0202,1,2025,3.29,0.0
2025-01-03 21:00:00+00:00,0.0,12.1,57.67,3.45,2,2025-01-04,RJP_0202,1,2025,3.45,0.0
2025-01-03 22:00:00+00:00,0.0,11.84,57.73,3.57,3,2025-01-04,RJP_0202,1,2025,3.57,0.0
2025-01-03 23:00:00+00:00,0.0,11.69,55.79,3.6,4,2025-01-04,RJP_0202,1,2025,3.6,0.0
2025-01-04 00:00:00+00:00,0.0,11.61,53.13,3.6,5,2025-01-04,RJP_0202,1,2025,3.6,0.0
2025-01-04 01:00:00+00:00,0.0,11.54,51.01,3.63,6,2025-01-04,RJP_0202,1,2025,3.63,0.0
2025-01-04 02:00:00+00:00,52.83,13.38,44.63,3.55,7,2025-01-04,RJP_0202,1,2025,3.55,52.83
2025-01-04 03:00:00+00:00,214.9,17.86,33.45,4.64,8,2025-01-04,RJP_0202,1,2025,4.64,214.9
2025-01-04 04:00:00+00:00,385.1,21.21,28.23,3.63,9,2025-01-04,RJP_0202,1,2025,3.63,385.1
2025-01-04 05:00:00+00:00,527.83,25.85,24.11,4.63,10,2025-01-04,RJP_0202,1,2025,4.63,527.83
2025-01-04 06:00:00+00:00,621.42,28.16,21.84,5.29,11,2025-01-04,RJP_0202,1,2025,5.29,621.42
2025-01-04 07:00:00+00:00,668.92,29.27,20.22,5.32,12,2025-01-04,RJP_0202,1,2025,5.32,668.92
2025-01-04 08:00:00+00:00,632.38,29.82,19.27,5.38,13,2025-01-04,RJP_0202,1,2025,5.38,632.38
2025-01-04 09:00:00+00:00,507.25,29.65,19.25,5.19,14,2025-01-04,RJP_0202,1,2025,5.19,507.25
2025-01-04 10:00:00+00:00,330.62,28.7,20.41,4.69,15,2025-01-04,RJP_0202,1,2025,4.69,330.62
2025-01-04 11:00:00+00:00,130.65,25.21,28.31,2.81,16,2025-01-04,RJP_0202,1,2025,2.81,130.65
2025-01-04 12:00:00+00:00,6.05,21.05,36.24,3.0,17,2025-01-04,RJP_0202,1,2025,3.0,6.05
2025-01-04 13:00:00+00:00,0.0,19.72,39.85,3.0,18,2025-01-04,RJP_0202,1,2025,3.0,0.0
2025-01-04 14:00:00+00:00,0.0,18.76,42.76,2.76,19,2025-01-04,RJP_0202,1,2025,2.76,0.0
2025-01-04 15:00:00+00:00,0.0,17.9,45.07,2.4,20,2025-01-04,RJP_0202,1,2025,2.4,0.0
2025-01-04 16:00:00+00:00,0.0,17.04,47.12,2.07,21,2025-01-04,RJP_0202,1,2025,2.07,0.0
2025-01-04 17:00:00+00:00,0.0,16.21,48.66,1.92,22,2025-01-04,RJP_0202,1,2025,1.92,0.0
2025-01-04 18:00:00+00:00,0.0,15.39,49.94,1.91,23,2025-01-04,RJP_0202,1,2025,1.91,0.0
2025-01-04 19:00:00+00:00,0.0,14.66,50.45,1.93,0,2025-01-05,RJP_0202,1,2025,1.93,0.0
2025-01-04 20:00:00+00:00,0.0,14.02,50.52,1.91,1,2025-01-05,RJP_0202,1,2025,1.91,0.0
2025-01-04 21:00:00+00:00,0.0,13.61,50.26,1.78,2,2025-01-05,RJP_0202,1,2025,1.78,0.0
2025-01-04 22:00:00+00:00,0.0,13.48,49.76,1.52,3,2025-01-05,RJP_0202,1,2025,1.52,0.0
2025-01-04 23:00:00+00:00,0.0,13.54,49.26,1.18,4,2025-01-05,RJP_0202,1,2025,1.18,0.0
2025-01-05 00:00:00+00:00,0.0,13.63,48.9,0.77,5,2025-01-05,RJP_0202,1,2025,0.77,0.0
2025-01-05 01:00:00+00:00,0.0,13.58,49.3,0.37,6,2025-01-05,RJP_0202,1,2025,0.37,0.0
2025-01-05 02:00:00+00:00,49.95,14.05,49.22,0.32,7,2025-01-05,RJP_0202,1,2025,0.32,49.95
2025-01-05 03:00:00+00:00,215.6,15.82,44.55,0.87,8,2025-01-05,RJP_0202,1,2025,0.87,215.6
2025-01-05 04:00:00+00:00,389.95,18.98,36.15,1.27,9,2025-01-05,RJP_0202,1,2025,1.27,389.95
2025-01-05 05:00:00+00:00,531.2,23.39,29.15,2.45,10,2025-01-05,RJP_0202,1,2025,2.45,531.2
2025-01-05 06:00:00+00:00,616.2,24.82,27.83,3.43,11,2025-01-05,RJP_0202,1,2025,3.43,616.2
2025-01-05 07:00:00+00:00,642.97,25.59,26.64,3.83,12,2025-01-05,RJP_0202,1,2025,3.83,642.97
2025-01-05 08:00:00+00:00,592.65,25.91,25.79,4.0,13,2025-01-05,RJP_0202,1,2025,4.0,592.65
2025-01-05 09:00:00+00:00,465.73,25.61,25.81,3.89,14,2025-01-05,RJP_0202,1,2025,3.89,465.73
2025-01-05 10:00:00+00:00,290.5,24.71,26.82,3.76,15,2025-01-05,RJP_0202,1,2025,3.76,290.5
2025-01-05 11:00:00+00:00,108.12,22.03,32.83,2.58,16,2025-01-05,RJP_0202,1,2025,2.58,108.12
2025-01-05 12:00:00+00:00,5.3,18.29,40.22,3.17,17,2025-01-05,RJP_0202,1,2025,3.17,5.3
2025-01-05 13:00:00+00:00,0.0,17.15,41.44,3.47,18,2025-01-05,RJP_0202,1,2025,3.47,0.0
2025-01-05 14:00:00+00:00,0.0,16.3,42.01,3.74,19,2025-01-05,RJP_0202,1,2025,3.74,0.0
2025-01-05 15:00:00+00:00,0.0,15.45,42.7,4.02,20,2025-01-05,RJP_0202,1,2025,4.02,0.0
2025-01-05 16:00:00+00:00,0.0,14.61,43.39,4.3,21,2025-01-05,RJP_0202,1,2025,4.3,0.0
2025-01-05 17:00:00+00:00,0.0,13.87,44.25,4.68,22,2025-01-05,RJP_0202,1,2025,4.68,0.0
2025-01-05 18:00:00+00:00,0.0,13.12,45.53,4.81,23,2025-01-05,RJP_0202,1,2025,4.81,0.0
2025-01-05 19:00:00+00:00,0.0,12.29,47.19,4.56,0,2025-01-06,RJP_0202,1,2025,4.56,0.0
2025-01-05 20:00:00+00:00,0.0,11.42,49.16,4.06,1,2025-01-06,RJP_0202,1,2025,4.06,0.0
2025-01-05 21:00:00+00:00,0.0,10.6,50.92,3.69,2,2025-01-06,RJP_0202,1,2025,3.69,0.0
2025-01-05 22:00:00+00:00,0.0,9.83,52.56,3.43,3,2025-01-06,RJP_0202,1,2025,3.43,0.0
2025-01-05 23:00:00+00:00,0.0,9.08,54.75,3.25,4,2025-01-06,RJP_0202,1,2025,3.25,0.0
2025-01-06 00:00:00+00:00,0.0,8.42,56.99,3.14,5,2025-01-06,RJP_0202,1,2025,3.14,0.0
2025-01-06 01:00:00+00:00,0.0,7.87,59.37,3.07,6,2025-01-06,RJP_0202,1,2025,3.07,0.0
2025-01-06 02:00:00+00:00,50.65,9.25,54.66,3.36,7,2025-01-06,RJP_0202,1,2025,3.36,50.65
2025-01-06 03:00:00+00:00,227.07,11.99,46.14,3.91,8,2025-01-06,RJP_0202,1,2025,3.91,227.07
2025-01-06 04:00:00+00:00,417.5,15.37,37.59,3.25,9,2025-01-06,RJP_0202,1,2025,3.25,417.5
2025-01-06 05:00:00+00:00,592.4,19.02,29.62,4.14,10,2025-01-06,RJP_0202,1,2025,4.14,592.4
2025-01-06 06:00:00+00:00,678.97,20.49,26.11,3.53,11,2025-01-06,RJP_0202,1,2025,3.53,678.97
2025-01-06 07:00:00+00:00,691.55,21.46,23.22,3.62,12,2025-01-06,RJP_0202,1,2025,3.62,691.55
2025-01-06 08:00:00+00:00,636.9,21.94,21.16,4.17,13,2025-01-06,RJP_0202,1,2025,4.17,636.9
2025-01-06 09:00:00+00:00,509.92,21.91,20.0,4.74,14,2025-01-06,RJP_0202,1,2025,4.74,509.92
2025-01-06 10:00:00+00:00,332.38,21.19,19.9,5.12,15,2025-01-06,RJP_0202,1,2025,5.12,332.38
2025-01-06 11:00:00+00:00,133.25,18.93,23.18,3.92,16,2025-01-06,RJP_0202,1,2025,3.92,133.25
2025-01-06 12:00:00+00:00,6.68,14.61,30.99,3.52,17,2025-01-06,RJP_0202,1,2025,3.52,6.68
2025-01-06 13:00:00+00:00,0.0,13.34,33.28,3.68,18,2025-01-06,RJP_0202,1,2025,3.68,0.0
2025-01-06 14:00:00+00:00,0.0,12.39,35.44,3.66,19,2025-01-06,RJP_0202,1,2025,3.66,0.0
2025-01-06 15:00:00+00:00,0.0,11.52,37.55,3.65,20,2025-01-06,RJP_0202,1,2025,3.65,0.0
2025-01-06 16:00:00+00:00,0.0,10.75,39.42,3.61,21,2025-01-06,RJP_0202,1,2025,3.61,0.0
2025-01-06 17:00:00+00:00,0.0,10.02,41.27,3.54,22,2025-01-06,RJP_0202,1,2025,3.54,0.0
2025-01-06 18:00:00+00:00,0.0,9.31,43.01,3.42,23,2025-01-06,RJP_0202,1,2025,3.42,0.0
2025-01-06 19:00:00+00:00,0.0,8.68,44.46,3.29,0,2025-01-07,RJP_0202,1,2025,3.29,0.0
2025-01-06 20:00:00+00:00,0.0,8.15,45.64,3.12,1,2025-01-07,RJP_0202,1,2025,3.12,0.0
2025-01-06 21:00:00+00:00,0.0,7.69,46.64,2.99,2,2025-01-07,RJP_0202,1,2025,2.99,0.0
2025-01-06 22:00:00+00:00,0.0,7.25,47.59,2.93,3,2025-01-07,RJP_0202,1,2025,2.93,0.0
2025-01-06 23:00:00+00:00,0.0,6.8,48.92,2.89,4,2025-01-07,RJP_0202,1,2025,2.89,0.0
2025-01-07 00:00:00+00:00,0.0,6.36,50.11,2.9,5,2025-01-07,RJP_0202,1,2025,2.9,0.0
2025-01-07 01:00:00+00:00,0.0,5.93,51.49,2.96,6,2025-01-07,RJP_0202,1,2025,2.96,0.0
2025-01-07 02:00:00+00:00,55.55,7.31,47.17,2.67,7,2025-01-07,RJP_0202,1,2025,2.67,55.55
2025-01-07 03:00:00+00:00,231.02,10.91,36.67,3.35,8,2025-01-07,RJP_0202,1,2025,3.35,231.02
2025-01-07 04:00:00+00:00,401.5,13.81,30.61,2.45,9,2025-01-07,RJP_0202,1,2025,2.45,401.5
2025-01-07 05:00:00+00:00,559.17,18.04,24.57,3.62,10,2025-01-07,RJP_0202,1,2025,3.62,559.17
2025-01-07 06:00:00+00:00,668.3,19.82,22.02,3.39,11,2025-01-07,RJP_0202,1,2025,3.39,668.3
2025-01-07 07:00:00+00:00,715.95,20.81,19.79,3.25,12,2025-01-07,RJP_0202,1,2025,3.25,715.95
2025-01-07 08:00:00+00:00,658.85,21.37,18.12,3.37,13,2025-01-07,RJP_0202,1,2025,3.37,658.85
2025-01-07 09:00:00+00:00,535.5,21.44,17.23,3.66,14,2025-01-07,RJP_0202,1,2025,3.66,535.5
2025-01-07 10:00:00+00:00,357.65,20.83,17.37,3.82,15,2025-01-07,RJP_0202,1,2025,3.82,357.65
2025-01-07 11:00:00+00:00,149.93,18.15,22.18,2.7,16,2025-01-07,RJP_0202,1,2025,2.7,149.93
2025-01-07 12:00:00+00:00,7.95,13.8,28.91,3.05,17,2025-01-07,RJP_0202,1,2025,3.05,7.95
2025-01-07 13:00:00+00:00,0.0,12.51,30.17,3.14,18,2025-01-07,RJP_0202,1,2025,3.14,0.0
2025-01-07 14:00:00+00:00,0.0,11.58,31.16,3.15,19,2025-01-07,RJP_0202,1,2025,3.15,0.0
2025-01-07 15:00:00+00:00,0.0,10.72,32.02,3.22,20,2025-01-07,RJP_0202,1,2025,3.22,0.0
2025-01-07 16:00:00+00:00,0.0,10.02,32.66,3.21,21,2025-01-07,RJP_0202,1,2025,3.21,0.0
2025-01-07 17:00:00+00:00,0.0,9.64,32.57,2.95,22,2025-01-07,RJP_0202,1,2025,2.95,0.0
2025-01-07 18:00:00+00:00,0.0,9.74,31.55,2.48,23,2025-01-07,RJP_0202,1,2025,2.48,0.0
2025-01-07 19:00:00+00:00,0.0,10.25,29.72,1.88,0,2025-01-08,RJP_0202,1,2025,1.88,0.0
2025-01-07 20:00:00+00:00,0.0,10.63,28.6,1.22,1,2025-01-08,RJP_0202,1,2025,1.22,0.0
2025-01-07 21:00:00+00:00,0.0,10.53,28.66,0.79,2,2025-01-08,RJP_0202,1,2025,0.79,0.0
2025-01-07 22:00:00+00:00,0.0,10.22,29.13,0.6,3,2025-01-08,RJP_0202,1,2025,0.6,0.0
2025-01-07 23:00:00+00:00,0.0,10.19,29.18,0.47,4,2025-01-08,RJP_0202,1,2025,0.47,0.0
2025-01-08 00:00:00+00:00,0.0,9.98,29.74,0.05,5,2025-01-08,RJP_0202,1,2025,0.05,0.0
2025-01-08 01:00:00+00:00,0.0,9.63,30.34,0.57,6,2025-01-08,RJP_0202,1,2025,0.57,0.0
2025-01-08 02:00:00+00:00,59.03,9.93,31.04,0.8,7,2025-01-08,RJP_0202,1,2025,0.8,59.03
2025-01-08 03:00:00+00:00,245.32,12.37,27.07,0.9,8,2025-01-08,RJP_0202,1,2025,0.9,245.32
2025-01-08 04:00:00+00:00,432.27,15.24,22.38,0.87,9,2025-01-08,RJP_0202,1,2025,0.87,432.27
2025-01-08 05:00:00+00:00,584.28,20.32,14.33,1.47,10,2025-01-08,RJP_0202,1,2025,1.47,584.28
2025-01-08 06:00:00+00:00,677.17,23.09,11.15,2.67,11,2025-01-08,RJP_0202,1,2025,2.67,677.17
2025-01-08 07:00:00+00:00,726.42,24.3,10.14,2.85,12,2025-01-08,RJP_0202,1,2025,2.85,726.42
2025-01-08 08:00:00+00:00,670.33,24.98,9.63,3.01,13,2025-01-08,RJP_0202,1,2025,3.01,670.33
2025-01-08 09:00:00+00:00,547.33,25.04,9.54,2.98,14,2025-01-08,RJP_0202,1,2025,2.98,547.33
2025-01-08 10:00:00+00:00,369.02,24.41,9.96,2.65,15,2025-01-08,RJP_0202,1,2025,2.65,369.02
2025-01-08 11:00:00+00:00,158.43,21.36,16.6,1.81,16,2025-01-08,RJP_0202,1,2025,1.81,158.43
2025-01-08 12:00:00+00:00,8.98,18.98,16.88,1.8,17,2025-01-08,RJP_0202,1,2025,1.8,8.98
2025-01-08 13:00:00+00:00,0.0,18.35,16.68,1.59,18,2025-01-08,RJP_0202,1,2025,1.59,0.0
2025-01-08 14:00:00+00:00,0.0,17.62,17.16,1.47,19,2025-01-08,RJP_0202,1,2025,1.47,0.0
2025-01-08 15:00:00+00:00,0.0,16.76,17.96,1.47,20,2025-01-08,RJP_0202,1,2025,1.47,0.0
2025-01-08 16:00:00+00:00,0.0,15.85,19.03,1.52,21,2025-01-08,RJP_0202,1,2025,1.52,0.0
2025-01-08 17:00:00+00:00,0.0,14.74,20.72,1.74,22,2025-01-08,RJP_0202,1,2025,1.74,0.0
2025-01-08 18:00:00+00:00,0.0,13.24,23.66,2.15,23,2025-01-08,RJP_0202,1,2025,2.15,0.0
2025-01-08 19:00:00+00:00,0.0,11.49,27.92,2.61,0,2025-01-09,RJP_0202,1,2025,2.61,0.0
2025-01-08 20:00:00+00:00,0.0,10.0,33.13,2.96,1,2025-01-09,RJP_0202,1,2025,2.96,0.0
2025-01-08 21:00:00+00:00,0.0,8.99,37.77,3.15,2,2025-01-09,RJP_0202,1,2025,3.15,0.0
2025-01-08 22:00:00+00:00,0.0,8.33,41.49,3.22,3,2025-01-09,RJP_0202,1,2025,3.22,0.0
2025-01-08 23:00:00+00:00,0.0,7.82,44.73,3.22,4,2025-01-09,RJP_0202,1,2025,3.22,0.0
2025-01-09 00:00:00+00:00,0.0,7.37,47.51,3.24,5,2025-01-09,RJP_0202,1,2025,3.24,0.0
2025-01-09 01:00:00+00:00,0.0,6.95,50.03,3.34,6,2025-01-09,RJP_0202,1,2025,3.34,0.0
2025-01-09 02:00:00+00:00,60.22,8.78,45.44,3.13,7,2025-01-09,RJP_0202,1,2025,3.13,60.22
2025-01-09 03:00:00+00:00,242.5,12.99,35.0,4.41,8,2025-01-09,RJP_0202,1,2025,4.41,242.5
2025-01-09 04:00:00+00:00,431.55,16.57,28.46,3.29,9,2025-01-09,RJP_0202,1,2025,3.29,431.55
2025-01-09 05:00:00+00:00,582.0,22.09,17.11,3.17,10,2025-01-09,RJP_0202,1,2025,3.17,582.0
2025-01-09 06:00:00+00:00,678.35,25.09,12.2,2.55,11,2025-01-09,RJP_0202,1,2025,2.55,678.35
2025-01-09 07:00:00+00:00,720.4,26.39,10.92,1.98,12,2025-01-09,RJP_0202,1,2025,1.98,720.4
2025-01-09 08:00:00+00:00,664.33,27.09,10.38,1.47,13,2025-01-09,RJP_0202,1,2025,1.47,664.33
2025-01-09 09:00:00+00:00,540.47,27.19,10.23,0.75,14,2025-01-09,RJP_0202,1,2025,0.75,540.47
2025-01-09 10:00:00+00:00,361.62,26.67,10.68,0.64,15,2025-01-09,RJP_0202,1,2025,0.64,361.62
2025-01-09 11:00:00+00:00,153.6,23.75,17.23,1.47,16,2025-01-09,RJP_0202,1,2025,1.47,153.6
2025-01-09 12:00:00+00:00,9.05,19.23,21.05,2.73,17,2025-01-09,RJP_0202,1,2025,2.73,9.05
2025-01-09 13:00:00+00:00,0.0,16.87,24.51,3.58,18,2025-01-09,RJP_0202,1,2025,3.58,0.0
2025-01-09 14:00:00+00:00,0.0,15.77,28.23,3.97,19,2025-01-09,RJP_0202,1,2025,3.97,0.0
2025-01-09 15:00:00+00:00,0.0,14.76,33.78,4.18,20,2025-01-09,RJP_0202,1,2025,4.18,0.0
2025-01-09 16:00:00+00:00,0.0,13.74,39.58,4.31,21,2025-01-09,RJP_0202,1,2025,4.31,0.0
2025-01-09 17:00:00+00:00,0.0,12.75,44.24,4.28,22,2025-01-09,RJP_0202,1,2025,4.28,0.0
2025-01-09 18:00:00+00:00,0.0,11.86,47.81,4.11,23,2025-01-09,RJP_0202,1,2025,4.11,0.0
2025-01-09 19:00:00+00:00,0.0,11.09,50.91,3.97,0,2025-01-10,RJP_0202,1,2025,3.97,0.0
2025-01-09 20:00:00+00:00,0.0,10.49,53.73,3.99,1,2025-01-10,RJP_0202,1,2025,3.99,0.0
2025-01-09 21:00:00+00:00,0.0,10.0,56.15,4.12,2,2025-01-10,RJP_0202,1,2025,4.12,0.0
2025-01-09 22:00:00+00:00,0.0,9.53,58.34,4.27,3,2025-01-10,RJP_0202,1,2025,4.27,0.0
2025-01-09 23:00:00+00:00,0.0,9.12,60.12,4.47,4,2025-01-10,RJP_0202,1,2025,4.47,0.0
2025-01-10 00:00:00+00:00,0.0,8.78,61.54,4.73,5,2025-01-10,RJP_0202,1,2025,4.73,0.0
2025-01-10 01:00:00+00:00,0.0,8.46,63.06,4.95,6,2025-01-10,RJP_0202,1,2025,4.95,0.0
2025-01-10 02:00:00+00:00,50.35,9.41,60.1,5.86,7,2025-01-10,RJP_0202,1,2025,5.86,50.35
2025-01-10 03:00:00+00:00,209.77,12.08,51.34,5.65,8,2025-01-10,RJP_0202,1,2025,5.65,209.77
2025-01-10 04:00:00+00:00,376.48,16.24,40.15,4.95,9,2025-01-10,RJP_0202,1,2025,4.95,376.48
2025-01-10 05:00:00+00:00,518.78,21.56,26.66,6.29,10,2025-01-10,RJP_0202,1,2025,6.29,518.78
2025-01-10 06:00:00+00:00,613.67,24.84,19.64,6.37,11,2025-01-10,RJP_0202,1,2025,6.37,613.67
2025-01-10 07:00:00+00:00,653.17,26.14,17.37,5.54,12,2025-01-10,RJP_0202,1,2025,5.54,653.17
